Freq.	V(vout)
2.69773943244457e+02	(3.88748709958761e+01dB,-7.76421457379543e+01°)
2.70395836410849e+02	(3.88553669965560e+01dB,-7.76490605375194e+01°)
2.71019163189049e+02	(3.88358619927824e+01dB,-7.76559122491553e+01°)
2.71643926883873e+02	(3.88163559945893e+01dB,-7.76627008992257e+01°)
2.72270130807755e+02	(3.87968490119934e+01dB,-7.76694265138622e+01°)
2.72897778280768e+02	(3.87773410549929e+01dB,-7.76760891189731e+01°)
2.73526872630635e+02	(3.87578321335687e+01dB,-7.76826887402364e+01°)
2.74157417192752e+02	(3.87383222576839e+01dB,-7.76892254031068e+01°)
2.74789415310204e+02	(3.87188114372850e+01dB,-7.76956991328135e+01°)
2.75422870333780e+02	(3.86992996823006e+01dB,-7.77021099543384e+01°)
2.76057785621998e+02	(3.86797870026425e+01dB,-7.77084578924704e+01°)
2.76694164541115e+02	(3.86602734082062e+01dB,-7.77147429717375e+01°)
2.77332010465148e+02	(3.86407589088700e+01dB,-7.77209652164668e+01°)
2.77971326775892e+02	(3.86212435144962e+01dB,-7.77271246507378e+01°)
2.78612116862940e+02	(3.86017272349305e+01dB,-7.77332212984077e+01°)
2.79254384123697e+02	(3.85822100800027e+01dB,-7.77392551830926e+01°)
2.79898131963399e+02	(3.85626920595268e+01dB,-7.77452263282054e+01°)
2.80543363795134e+02	(3.85431731833007e+01dB,-7.77511347569118e+01°)
2.81190083039857e+02	(3.85236534611071e+01dB,-7.77569804921476e+01°)
2.81838293126408e+02	(3.85041329027133e+01dB,-7.77627635566182e+01°)
2.82487997491533e+02	(3.84846115178710e+01dB,-7.77684839728073e+01°)
2.83139199579900e+02	(3.84650893163172e+01dB,-7.77741417629508e+01°)
2.83791902844118e+02	(3.84455663077740e+01dB,-7.77797369490945e+01°)
2.84446110744754e+02	(3.84260425019484e+01dB,-7.77852695529880e+01°)
2.85101826750353e+02	(3.84065179085338e+01dB,-7.77907395962122e+01°)
2.85759054337457e+02	(3.83869925372084e+01dB,-7.77961471000833e+01°)
2.86417796990620e+02	(3.83674663976363e+01dB,-7.78014920856916e+01°)
2.87078058202431e+02	(3.83479394994682e+01dB,-7.78067745738928e+01°)
2.87739841473529e+02	(3.83284118523402e+01dB,-7.78119945853218e+01°)
2.88403150312622e+02	(3.83088834658752e+01dB,-7.78171521403756e+01°)
2.89067988236509e+02	(3.82893543496821e+01dB,-7.78222472592093e+01°)
2.89734358770094e+02	(3.82698245133577e+01dB,-7.78272799617625e+01°)
2.90402265446406e+02	(3.82502939664842e+01dB,-7.78322502677339e+01°)
2.91071711806622e+02	(3.82307627186316e+01dB,-7.78371581965758e+01°)
2.91742701400078e+02	(3.82112307793570e+01dB,-7.78420037675290e+01°)
2.92415237784295e+02	(3.81916981582050e+01dB,-7.78467869995964e+01°)
2.93089324524993e+02	(3.81721648647073e+01dB,-7.78515079115243e+01°)
2.93764965196114e+02	(3.81526309083836e+01dB,-7.78561665218749e+01°)
2.94442163379837e+02	(3.81330962987416e+01dB,-7.78607628489142e+01°)
2.95120922666599e+02	(3.81135610452769e+01dB,-7.78652969107176e+01°)
2.95801246655115e+02	(3.80940251574733e+01dB,-7.78697687251148e+01°)
2.96483138952395e+02	(3.80744886448031e+01dB,-7.78741783097060e+01°)
2.97166603173763e+02	(3.80549515167270e+01dB,-7.78785256818422e+01°)
2.97851642942879e+02	(3.80354137826947e+01dB,-7.78828108586446e+01°)
2.98538261891756e+02	(3.80158754521446e+01dB,-7.78870338570024e+01°)
2.99226463660779e+02	(3.79963365345040e+01dB,-7.78911946935841e+01°)
2.99916251898725e+02	(3.79767970391900e+01dB,-7.78952933847957e+01°)
3.00607630262783e+02	(3.79572569756089e+01dB,-7.78993299468255e+01°)
3.01300602418572e+02	(3.79377163531562e+01dB,-7.79033043956252e+01°)
3.01995172040161e+02	(3.79181751812175e+01dB,-7.79072167469029e+01°)
3.02691342810090e+02	(3.78986334691685e+01dB,-7.79110670161342e+01°)
3.03389118419386e+02	(3.78790912263745e+01dB,-7.79148552185603e+01°)
3.04088502567587e+02	(3.78595484621918e+01dB,-7.79185813691874e+01°)
3.04789498962757e+02	(3.78400051859661e+01dB,-7.79222454827857e+01°)
3.05492111321510e+02	(3.78204614070348e+01dB,-7.79258475738794e+01°)
3.06196343369027e+02	(3.78009171347256e+01dB,-7.79293876567708e+01°)
3.06902198839075e+02	(3.77813723783567e+01dB,-7.79328657455216e+01°)
3.07609681474030e+02	(3.77618271472385e+01dB,-7.79362818539359e+01°)
3.08318795024894e+02	(3.77422814506716e+01dB,-7.79396359956184e+01°)
3.09029543251318e+02	(3.77227352979486e+01dB,-7.79429281839039e+01°)
3.09741929921616e+02	(3.77031886983536e+01dB,-7.79461584319111e+01°)
3.10455958812794e+02	(3.76836416611629e+01dB,-7.79493267525046e+01°)
3.11171633710560e+02	(3.76640941956439e+01dB,-7.79524331583210e+01°)
3.11888958409352e+02	(3.76445463110569e+01dB,-7.79554776617644e+01°)
3.12607936712353e+02	(3.76249980166542e+01dB,-7.79584602749951e+01°)
3.13328572431516e+02	(3.76054493216807e+01dB,-7.79613810099319e+01°)
3.14050869387579e+02	(3.75859002353736e+01dB,-7.79642398782522e+01°)
3.14774831410089e+02	(3.75663507669635e+01dB,-7.79670368914159e+01°)
3.15500462337420e+02	(3.75468009256735e+01dB,-7.79697720606263e+01°)
3.16227766016795e+02	(3.75272507207198e+01dB,-7.79724453968512e+01°)
3.16956746304306e+02	(3.75077001613124e+01dB,-7.79750569108252e+01°)
3.17687407064934e+02	(3.74881492566542e+01dB,-7.79776066130475e+01°)
3.18419752172569e+02	(3.74685980159423e+01dB,-7.79800945137627e+01°)
3.19153785510033e+02	(3.74490464483672e+01dB,-7.79825206229888e+01°)
3.19889510969097e+02	(3.74294945631138e+01dB,-7.79848849505164e+01°)
3.20626932450503e+02	(3.74099423693606e+01dB,-7.79871875058785e+01°)
3.21366053863988e+02	(3.73903898762809e+01dB,-7.79894282983666e+01°)
3.22106879128300e+02	(3.73708370930422e+01dB,-7.79916073370556e+01°)
3.22849412171220e+02	(3.73512840288069e+01dB,-7.79937246307639e+01°)
3.23593656929584e+02	(3.73317306927321e+01dB,-7.79957801880756e+01°)
3.24339617349305e+02	(3.73121770939703e+01dB,-7.79977740173325e+01°)
3.25087297385390e+02	(3.72926232416679e+01dB,-7.79997061266484e+01°)
3.25836701001965e+02	(3.72730691449684e+01dB,-7.80015765238856e+01°)
3.26587832172292e+02	(3.72535148130091e+01dB,-7.80033852166719e+01°)
3.27340694878794e+02	(3.72339602549247e+01dB,-7.80051322123867e+01°)
3.28095293113074e+02	(3.72144054798442e+01dB,-7.80068175181992e+01°)
3.28851630875938e+02	(3.71948504968931e+01dB,-7.80084411409992e+01°)
3.29609712177413e+02	(3.71752953151938e+01dB,-7.80100030874670e+01°)
3.30369541036770e+02	(3.71557399438643e+01dB,-7.80115033640297e+01°)
3.31131121482546e+02	(3.71361843920188e+01dB,-7.80129419768753e+01°)
3.31894457552565e+02	(3.71166286687691e+01dB,-7.80143189319654e+01°)
3.32659553293959e+02	(3.70970727832231e+01dB,-7.80156342350040e+01°)
3.33426412763190e+02	(3.70775167444860e+01dB,-7.80168878914636e+01°)
3.34195040026069e+02	(3.70579605616603e+01dB,-7.80180799065757e+01°)
3.34965439157782e+02	(3.70384042438458e+01dB,-7.80192102853348e+01°)
3.35737614242909e+02	(3.70188478001393e+01dB,-7.80202790324918e+01°)
3.36511569375445e+02	(3.69992912396361e+01dB,-7.80212861525686e+01°)
3.37287308658823e+02	(3.69797345714287e+01dB,-7.80222316498265e+01°)
3.38064836205936e+02	(3.69601778046081e+01dB,-7.80231155283058e+01°)
3.38844156139156e+02	(3.69406209482630e+01dB,-7.80239377917892e+01°)
3.39625272590362e+02	(3.69210640114808e+01dB,-7.80246984438452e+01°)
3.40408189700954e+02	(3.69015070033472e+01dB,-7.80253974877865e+01°)
3.41192911621882e+02	(3.68819499329469e+01dB,-7.80260349266796e+01°)
3.41979442513662e+02	(3.68623928093632e+01dB,-7.80266107633526e+01°)
3.42767786546403e+02	(3.68428356416783e+01dB,-7.80271250004144e+01°)
3.43557947899828e+02	(3.68232784389739e+01dB,-7.80275776402088e+01°)
3.44349930763291e+02	(3.68037212103308e+01dB,-7.80279686848531e+01°)
3.45143739335809e+02	(3.67841639648295e+01dB,-7.80282981362165e+01°)
3.45939377826075e+02	(3.67646067115502e+01dB,-7.80285659959435e+01°)
3.46736850452484e+02	(3.67450494595726e+01dB,-7.80287722654178e+01°)
3.47536161443158e+02	(3.67254922179770e+01dB,-7.80289169458001e+01°)
3.48337315035964e+02	(3.67059349958434e+01dB,-7.80290000380045e+01°)
3.49140315478538e+02	(3.66863778022525e+01dB,-7.80290215427037e+01°)
3.49945167028309e+02	(3.66668206462850e+01dB,-7.80289814603238e+01°)
3.50751873952520e+02	(3.66472635370230e+01dB,-7.80288797910834e+01°)
3.51560440528250e+02	(3.66277064835491e+01dB,-7.80287165349119e+01°)
3.52370871042439e+02	(3.66081494949466e+01dB,-7.80284916915284e+01°)
3.53183169791908e+02	(3.65885925803009e+01dB,-7.80282052604248e+01°)
3.53997341083386e+02	(3.65690357486975e+01dB,-7.80278572408126e+01°)
3.54813389233527e+02	(3.65494790092248e+01dB,-7.80274476317051e+01°)
3.55631318568936e+02	(3.65299223709720e+01dB,-7.80269764318556e+01°)
3.56451133426195e+02	(3.65103658430301e+01dB,-7.80264436397788e+01°)
3.57272838151880e+02	(3.64908094344927e+01dB,-7.80258492537403e+01°)
3.58096437102587e+02	(3.64712531544550e+01dB,-7.80251932717888e+01°)
3.58921934644956e+02	(3.64516970120152e+01dB,-7.80244756917228e+01°)
3.59749335155693e+02	(3.64321410162739e+01dB,-7.80236965110922e+01°)
3.60578643021593e+02	(3.64125851763335e+01dB,-7.80228557272235e+01°)
3.61409862639563e+02	(3.63930295013005e+01dB,-7.80219533371795e+01°)
3.62242998416649e+02	(3.63734740002840e+01dB,-7.80209893378212e+01°)
3.63078054770051e+02	(3.63539186823957e+01dB,-7.80199637257298e+01°)
3.63915036127157e+02	(3.63343635567515e+01dB,-7.80188764972795e+01°)
3.64753946925557e+02	(3.63148086324707e+01dB,-7.80177276485802e+01°)
3.65594791613074e+02	(3.62952539186759e+01dB,-7.80165171755250e+01°)
3.66437574647783e+02	(3.62756994244937e+01dB,-7.80152450737438e+01°)
3.67282300498034e+02	(3.62561451590549e+01dB,-7.80139113386587e+01°)
3.68128973642480e+02	(3.62365911314945e+01dB,-7.80125159654179e+01°)
3.68977598570099e+02	(3.62170373509520e+01dB,-7.80110589489553e+01°)
3.69828179780215e+02	(3.61974838265708e+01dB,-7.80095402839633e+01°)
3.70680721782525e+02	(3.61779305674998e+01dB,-7.80079599648774e+01°)
3.71535229097121e+02	(3.61583775828925e+01dB,-7.80063179859136e+01°)
3.72391706254517e+02	(3.61388248819074e+01dB,-7.80046143410450e+01°)
3.73250157795669e+02	(3.61192724737081e+01dB,-7.80028490240001e+01°)
3.74110588272001e+02	(3.60997203674636e+01dB,-7.80010220282815e+01°)
3.74973002245431e+02	(3.60801685723486e+01dB,-7.79991333471374e+01°)
3.75837404288392e+02	(3.60606170975438e+01dB,-7.79971829735866e+01°)
3.76703798983856e+02	(3.60410659522351e+01dB,-7.79951709004163e+01°)
3.77572190925363e+02	(3.60215151456150e+01dB,-7.79930971201571e+01°)
3.78442584717041e+02	(3.60019646868820e+01dB,-7.79909616251152e+01°)
3.79314984973629e+02	(3.59824145852408e+01dB,-7.79887644073635e+01°)
3.80189396320508e+02	(3.59628648499033e+01dB,-7.79865054587242e+01°)
3.81065823393720e+02	(3.59433154900874e+01dB,-7.79841847707803e+01°)
3.81944270839993e+02	(3.59237665150184e+01dB,-7.79818023348970e+01°)
3.82824743316769e+02	(3.59042179339285e+01dB,-7.79793581421888e+01°)
3.83707245492225e+02	(3.58846697560570e+01dB,-7.79768521835230e+01°)
3.84591782045300e+02	(3.58651219906509e+01dB,-7.79742844495544e+01°)
3.85478357665718e+02	(3.58455746469644e+01dB,-7.79716549306705e+01°)
3.86366977054015e+02	(3.58260277342597e+01dB,-7.79689636170544e+01°)
3.87257644921563e+02	(3.58064812618069e+01dB,-7.79662104986238e+01°)
3.88150365990594e+02	(3.57869352388844e+01dB,-7.79633955650765e+01°)
3.89045144994226e+02	(3.57673896747782e+01dB,-7.79605188058704e+01°)
3.89941986676489e+02	(3.57478445787833e+01dB,-7.79575802102265e+01°)
3.90840895792347e+02	(3.57282999602028e+01dB,-7.79545797671180e+01°)
3.91741877107728e+02	(3.57087558283494e+01dB,-7.79515174653079e+01°)
3.92644935399545e+02	(3.56892121925435e+01dB,-7.79483932932982e+01°)
3.93550075455722e+02	(3.56696690621157e+01dB,-7.79452072393671e+01°)
3.94457302075223e+02	(3.56501264464055e+01dB,-7.79419592915543e+01°)
3.95366620068073e+02	(3.56305843547616e+01dB,-7.79386494376648e+01°)
3.96278034255384e+02	(3.56110427965424e+01dB,-7.79352776652627e+01°)
3.97191549469385e+02	(3.55915017811163e+01dB,-7.79318439616931e+01°)
3.98107170553441e+02	(3.55719613178615e+01dB,-7.79283483140379e+01°)
3.99024902362086e+02	(3.55524214161661e+01dB,-7.79247907091783e+01°)
3.99944749761041e+02	(3.55328820854289e+01dB,-7.79211711337320e+01°)
4.00866717627247e+02	(3.55133433350589e+01dB,-7.79174895740911e+01°)
4.01790810848883e+02	(3.54938051744758e+01dB,-7.79137460164240e+01°)
4.02717034325402e+02	(3.54742676131100e+01dB,-7.79099404466511e+01°)
4.03645392967548e+02	(3.54547306604030e+01dB,-7.79060728504572e+01°)
4.04575891697386e+02	(3.54351943258072e+01dB,-7.79021432133106e+01°)
4.05508535448327e+02	(3.54156586187867e+01dB,-7.78981515204314e+01°)
4.06443329165156e+02	(3.53961235488168e+01dB,-7.78940977568042e+01°)
4.07380277804055e+02	(3.53765891253843e+01dB,-7.78899819071875e+01°)
4.08319386332635e+02	(3.53570553579883e+01dB,-7.78858039561112e+01°)
4.09260659729953e+02	(3.53375222561395e+01dB,-7.78815638878500e+01°)
4.10204102986549e+02	(3.53179898293608e+01dB,-7.78772616864744e+01°)
4.11149721104464e+02	(3.52984580871877e+01dB,-7.78728973358052e+01°)
4.12097519097272e+02	(3.52789270391679e+01dB,-7.78684708194346e+01°)
4.13047501990103e+02	(3.52593966948617e+01dB,-7.78639821207196e+01°)
4.13999674819672e+02	(3.52398670638427e+01dB,-7.78594312227926e+01°)
4.14954042634304e+02	(3.52203381556972e+01dB,-7.78548181085385e+01°)
4.15910610493963e+02	(3.52008099800246e+01dB,-7.78501427606319e+01°)
4.16869383470276e+02	(3.51812825464381e+01dB,-7.78454051615050e+01°)
4.17830366646563e+02	(3.51617558645638e+01dB,-7.78406052933586e+01°)
4.18793565117859e+02	(3.51422299440421e+01dB,-7.78357431381595e+01°)
4.19758983990948e+02	(3.51227047945270e+01dB,-7.78308186776465e+01°)
4.20726628384385e+02	(3.51031804256864e+01dB,-7.78258318933316e+01°)
4.21696503428523e+02	(3.50836568472029e+01dB,-7.78207827664923e+01°)
4.22668614265543e+02	(3.50641340687730e+01dB,-7.78156712781818e+01°)
4.23642966049481e+02	(3.50446121001080e+01dB,-7.78104974092132e+01°)
4.24619563946253e+02	(3.50250909509339e+01dB,-7.78052611401759e+01°)
4.25598413133683e+02	(3.50055706309919e+01dB,-7.77999624514326e+01°)
4.26579518801532e+02	(3.49860511500375e+01dB,-7.77946013231143e+01°)
4.27562886151526e+02	(3.49665325178424e+01dB,-7.77891777351182e+01°)
4.28548520397379e+02	(3.49470147441933e+01dB,-7.77836916671228e+01°)
4.29536426764826e+02	(3.49274978388924e+01dB,-7.77781430985688e+01°)
4.30526610491650e+02	(3.49079818117578e+01dB,-7.77725320086722e+01°)
4.31519076827704e+02	(3.48884666726238e+01dB,-7.77668583764243e+01°)
4.32513831034947e+02	(3.48689524313404e+01dB,-7.77611221805785e+01°)
4.33510878387467e+02	(3.48494390977740e+01dB,-7.77553233996824e+01°)
4.34510224171510e+02	(3.48299266818079e+01dB,-7.77494620120328e+01°)
4.35511873685507e+02	(3.48104151933416e+01dB,-7.77435379957122e+01°)
4.36515832240104e+02	(3.47909046422914e+01dB,-7.77375513285689e+01°)
4.37522105158190e+02	(3.47713950385910e+01dB,-7.77315019882337e+01°)
4.38530697774923e+02	(3.47518863921910e+01dB,-7.77253899521044e+01°)
4.39541615437762e+02	(3.47323787130594e+01dB,-7.77192151973625e+01°)
4.40554863506491e+02	(3.47128720111816e+01dB,-7.77129777009506e+01°)
4.41570447353250e+02	(3.46933662965610e+01dB,-7.77066774395994e+01°)
4.42588372362563e+02	(3.46738615792187e+01dB,-7.77003143898030e+01°)
4.43608643931369e+02	(3.46543578691939e+01dB,-7.76938885278360e+01°)
4.44631267469045e+02	(3.46348551765439e+01dB,-7.76873998297524e+01°)
4.45656248397440e+02	(3.46153535113445e+01dB,-7.76808482713778e+01°)
4.46683592150899e+02	(3.45958528836901e+01dB,-7.76742338283131e+01°)
4.47713304176299e+02	(3.45763533036938e+01dB,-7.76675564759418e+01°)
4.48745389933068e+02	(3.45568547814878e+01dB,-7.76608161894174e+01°)
4.49779854893224e+02	(3.45373573272232e+01dB,-7.76540129436782e+01°)
4.50816704541396e+02	(3.45178609510705e+01dB,-7.76471467134266e+01°)
4.51855944374858e+02	(3.44983656632193e+01dB,-7.76402174731601e+01°)
4.52897579903556e+02	(3.44788714738796e+01dB,-7.76332251971403e+01°)
4.53941616650138e+02	(3.44593783932809e+01dB,-7.76261698594258e+01°)
4.54988060149983e+02	(3.44398864316722e+01dB,-7.76190514338267e+01°)
4.56036915951231e+02	(3.44203955993230e+01dB,-7.76118698939551e+01°)
4.57088189614810e+02	(3.44009059065236e+01dB,-7.76046252131975e+01°)
4.58141886714468e+02	(3.43814173635842e+01dB,-7.75973173647054e+01°)
4.59198012836803e+02	(3.43619299808359e+01dB,-7.75899463214341e+01°)
4.60256573581290e+02	(3.43424437686307e+01dB,-7.75825120561056e+01°)
4.61317574560313e+02	(3.43229587373419e+01dB,-7.75750145412263e+01°)
4.62381021399194e+02	(3.43034748973636e+01dB,-7.75674537490802e+01°)
4.63446919736222e+02	(3.42839922591113e+01dB,-7.75598296517332e+01°)
4.64515275222683e+02	(3.42645108330229e+01dB,-7.75521422210487e+01°)
4.65586093522892e+02	(3.42450306295571e+01dB,-7.75443914286455e+01°)
4.66659380314222e+02	(3.42255516591951e+01dB,-7.75365772459449e+01°)
4.67735141287131e+02	(3.42060739324400e+01dB,-7.75286996441479e+01°)
4.68813382145198e+02	(3.41865974598173e+01dB,-7.75207585942348e+01°)
4.69894108605148e+02	(3.41671222518750e+01dB,-7.75127540669741e+01°)
4.70977326396885e+02	(3.41476483191838e+01dB,-7.75046860329097e+01°)
4.72063041263523e+02	(3.41281756723371e+01dB,-7.74965544623884e+01°)
4.73151258961412e+02	(3.41087043219514e+01dB,-7.74883593255207e+01°)
4.74241985260176e+02	(3.40892342786669e+01dB,-7.74801005922174e+01°)
4.75335225942737e+02	(3.40697655531462e+01dB,-7.74717782321690e+01°)
4.76430986805347e+02	(3.40502981560761e+01dB,-7.74633922148513e+01°)
4.77529273657622e+02	(3.40308320981672e+01dB,-7.74549425095366e+01°)
4.78630092322569e+02	(3.40113673901537e+01dB,-7.74464290852667e+01°)
4.79733448636620e+02	(3.39919040427946e+01dB,-7.74378519108878e+01°)
4.80839348449659e+02	(3.39724420668721e+01dB,-7.74292109550227e+01°)
4.81947797625058e+02	(3.39529814731936e+01dB,-7.74205061860950e+01°)
4.83058802039703e+02	(3.39335222725911e+01dB,-7.74117375723000e+01°)
4.84172367584029e+02	(3.39140644759216e+01dB,-7.74029050816346e+01°)
4.85288500162051e+02	(3.38946080940664e+01dB,-7.73940086818852e+01°)
4.86407205691391e+02	(3.38751531379331e+01dB,-7.73850483406197e+01°)
4.87528490103316e+02	(3.38556996184534e+01dB,-7.73760240252079e+01°)
4.88652359342763e+02	(3.38362475465857e+01dB,-7.73669357027996e+01°)
4.89778819368375e+02	(3.38167969333136e+01dB,-7.73577833403472e+01°)
4.90907876152532e+02	(3.37973477896465e+01dB,-7.73485669045846e+01°)
4.92039535681380e+02	(3.37779001266203e+01dB,-7.73392863620424e+01°)
4.93173803954864e+02	(3.37584539552971e+01dB,-7.73299416790453e+01°)
4.94310686986764e+02	(3.37390092867652e+01dB,-7.73205328217104e+01°)
4.95450190804718e+02	(3.37195661321400e+01dB,-7.73110597559443e+01°)
4.96592321450264e+02	(3.37001245025633e+01dB,-7.73015224474550e+01°)
4.97737084978864e+02	(3.36806844092042e+01dB,-7.72919208617430e+01°)
4.98884487459940e+02	(3.36612458632590e+01dB,-7.72822549641009e+01°)
5.00034534976906e+02	(3.36418088759515e+01dB,-7.72725247196206e+01°)
5.01187233627199e+02	(3.36223734585325e+01dB,-7.72627300931892e+01°)
5.02342589522314e+02	(3.36029396222817e+01dB,-7.72528710494851e+01°)
5.03500608787831e+02	(3.35835073785053e+01dB,-7.72429475529894e+01°)
5.04661297563455e+02	(3.35640767385390e+01dB,-7.72329595679817e+01°)
5.05824662003040e+02	(3.35446477137457e+01dB,-7.72229070585391e+01°)
5.06990708274630e+02	(3.35252203155178e+01dB,-7.72127899885363e+01°)
5.08159442560486e+02	(3.35057945552756e+01dB,-7.72026083216535e+01°)
5.09330871057121e+02	(3.34863704444688e+01dB,-7.71923620213491e+01°)
5.10504999975332e+02	(3.34669479945756e+01dB,-7.71820510509108e+01°)
5.11681835540233e+02	(3.34475272171042e+01dB,-7.71716753734078e+01°)
5.12861383991290e+02	(3.34281081235916e+01dB,-7.71612349517152e+01°)
5.14043651582351e+02	(3.34086907256048e+01dB,-7.71507297485122e+01°)
5.15228644581681e+02	(3.33892750347402e+01dB,-7.71401597262802e+01°)
5.16416369271995e+02	(3.33698610626249e+01dB,-7.71295248473023e+01°)
5.17606831950492e+02	(3.33504488209153e+01dB,-7.71188250736669e+01°)
5.18800038928885e+02	(3.33310383212989e+01dB,-7.71080603672652e+01°)
5.19995996533440e+02	(3.33116295754932e+01dB,-7.70972306897934e+01°)
5.21194711105004e+02	(3.32922225952468e+01dB,-7.70863360027453e+01°)
5.22396188999043e+02	(3.32728173923391e+01dB,-7.70753762674353e+01°)
5.23600436585673e+02	(3.32534139785808e+01dB,-7.70643514449721e+01°)
5.24807460249696e+02	(3.32340123658132e+01dB,-7.70532614962789e+01°)
5.26017266390629e+02	(3.32146125659102e+01dB,-7.70421063820839e+01°)
5.27229861422745e+02	(3.31952145907768e+01dB,-7.70308860629219e+01°)
5.28445251775103e+02	(3.31758184523496e+01dB,-7.70196004991372e+01°)
5.29663443891580e+02	(3.31564241625975e+01dB,-7.70082496508796e+01°)
5.30884444230910e+02	(3.31370317335219e+01dB,-7.69968334781195e+01°)
5.32108259266716e+02	(3.31176411771561e+01dB,-7.69853519406267e+01°)
5.33334895487543e+02	(3.30982525055666e+01dB,-7.69738049979949e+01°)
5.34564359396893e+02	(3.30788657308524e+01dB,-7.69621926096070e+01°)
5.35796657513263e+02	(3.30594808651454e+01dB,-7.69505147346849e+01°)
5.37031796370174e+02	(3.30400979206110e+01dB,-7.69387713322466e+01°)
5.38269782516209e+02	(3.30207169094474e+01dB,-7.69269623611305e+01°)
5.39510622515048e+02	(3.30013378438875e+01dB,-7.69150877799856e+01°)
5.40754322945501e+02	(3.29819607361963e+01dB,-7.69031475472757e+01°)
5.42000890401544e+02	(3.29625855986747e+01dB,-7.68911416212920e+01°)
5.43250331492353e+02	(3.29432124436557e+01dB,-7.68790699601203e+01°)
5.44502652842341e+02	(3.29238412835082e+01dB,-7.68669325216804e+01°)
5.45757861091190e+02	(3.29044721306350e+01dB,-7.68547292637079e+01°)
5.47015962893891e+02	(3.28851049974739e+01dB,-7.68424601437472e+01°)
5.48276964920773e+02	(3.28657398964968e+01dB,-7.68301251191741e+01°)
5.49540873857543e+02	(3.28463768402116e+01dB,-7.68177241471688e+01°)
5.50807696405322e+02	(3.28270158411612e+01dB,-7.68052571847519e+01°)
5.52077439280676e+02	(3.28076569119236e+01dB,-7.67927241887475e+01°)
5.53350109215655e+02	(3.27883000651131e+01dB,-7.67801251158091e+01°)
5.54625712957829e+02	(3.27689453133795e+01dB,-7.67674599224145e+01°)
5.55904257270321e+02	(3.27495926694085e+01dB,-7.67547285648540e+01°)
5.57185748931847e+02	(3.27302421459224e+01dB,-7.67419309992606e+01°)
5.58470194736748e+02	(3.27108937556795e+01dB,-7.67290671815665e+01°)
5.59757601495027e+02	(3.26915475114755e+01dB,-7.67161370675593e+01°)
5.61047976032387e+02	(3.26722034261418e+01dB,-7.67031406128253e+01°)
5.62341325190266e+02	(3.26528615125477e+01dB,-7.66900777727974e+01°)
5.63637655825871e+02	(3.26335217835994e+01dB,-7.66769485027186e+01°)
5.64936974812219e+02	(3.26141842522403e+01dB,-7.66637527576753e+01°)
5.66239289038169e+02	(3.25948489314522e+01dB,-7.66504904925764e+01°)
5.67544605408463e+02	(3.25755158342533e+01dB,-7.66371616621602e+01°)
5.68852930843757e+02	(3.25561849737009e+01dB,-7.66237662209997e+01°)
5.70164272280663e+02	(3.25368563628902e+01dB,-7.66103041234895e+01°)
5.71478636671782e+02	(3.25175300149546e+01dB,-7.65967753238687e+01°)
5.72796030985744e+02	(3.24982059430660e+01dB,-7.65831797762006e+01°)
5.74116462207242e+02	(3.24788841604353e+01dB,-7.65695174343838e+01°)
5.75439937337071e+02	(3.24595646803121e+01dB,-7.65557882521590e+01°)
5.76766463392165e+02	(3.24402475159854e+01dB,-7.65419921830879e+01°)
5.78096047405632e+02	(3.24209326807836e+01dB,-7.65281291805834e+01°)
5.79428696426795e+02	(3.24016201880738e+01dB,-7.65141991978821e+01°)
5.80764417521225e+02	(3.23823100512638e+01dB,-7.65002021880655e+01°)
5.82103217770785e+02	(3.23630022838010e+01dB,-7.64861381040610e+01°)
5.83445104273658e+02	(3.23436968991726e+01dB,-7.64720068986105e+01°)
5.84790084144393e+02	(3.23243939109066e+01dB,-7.64578085243264e+01°)
5.86138164513941e+02	(3.23050933325713e+01dB,-7.64435429336450e+01°)
5.87489352529689e+02	(3.22857951777754e+01dB,-7.64292100788428e+01°)
5.88843655355501e+02	(3.22664994601687e+01dB,-7.64148099120499e+01°)
5.90201080171756e+02	(3.22472061934423e+01dB,-7.64003423852333e+01°)
5.91561634175386e+02	(3.22279153913283e+01dB,-7.63858074502039e+01°)
5.92925324579911e+02	(3.22086270676005e+01dB,-7.63712050586198e+01°)
5.94292158615484e+02	(3.21893412360740e+01dB,-7.63565351619832e+01°)
5.95662143528921e+02	(3.21700579106061e+01dB,-7.63417977116471e+01°)
5.97035286583748e+02	(3.21507771050961e+01dB,-7.63269926588149e+01°)
5.98411595060230e+02	(3.21314988334856e+01dB,-7.63121199545245e+01°)
5.99791076255420e+02	(3.21122231097585e+01dB,-7.62971795496830e+01°)
6.01173737483188e+02	(3.20929499479411e+01dB,-7.62821713950339e+01°)
6.02559586074267e+02	(3.20736793621033e+01dB,-7.62670954411825e+01°)
6.03948629376289e+02	(3.20544113663573e+01dB,-7.62519516385770e+01°)
6.05340874753823e+02	(3.20351459748592e+01dB,-7.62367399375281e+01°)
6.06736329588414e+02	(3.20158832018078e+01dB,-7.62214602881937e+01°)
6.08135001278627e+02	(3.19966230614461e+01dB,-7.62061126405885e+01°)
6.09536897240078e+02	(3.19773655680608e+01dB,-7.61906969445927e+01°)
6.10942024905480e+02	(3.19581107359822e+01dB,-7.61752131499276e+01°)
6.12350391724681e+02	(3.19388585795855e+01dB,-7.61596612061880e+01°)
6.13762005164702e+02	(3.19196091132898e+01dB,-7.61440410628184e+01°)
